UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1479261302,11/15/2016 12:00:00 AM,15:55:02,422.38,58,30.44,84,136.15,11.25,06:31:00,17:43:00
1479210305,11/15/2016 12:00:00 AM,01:45:05,1.21,45,30.44,79,175.46,10.12,06:31:00,17:43:00
1478779201,11/10/2016 12:00:00 AM,02:00:01,1.25,50,30.42,24,229.17,5.62,06:28:00,17:45:00
1473347721,9/8/2016 12:00:00 AM,05:15:21,2.31,42,30.4,74,178.63,6.75,06:09:00,18:32:00
1478037017,11/1/2016 12:00:00 AM,11:50:17,405.15,57,30.48,49,16.79,1.12,06:24:00,17:48:00
1473007522,9/4/2016 12:00:00 AM,06:45:22,22.57,52,30.45,87,155.36,6.75,06:08:00,18:35:00
1472793006,9/1/2016 12:00:00 AM,19:10:06,2.53,55,30.45,65,155.71,3.37,06:07:00,18:38:00
1482961850,12/28/2016 12:00:00 AM,11:50:50,422.33,51,30.4,96,359.49,7.87,06:56:00,17:52:00
1478274317,11/4/2016 12:00:00 AM,05:45:17,1.23,45,30.44,37,191.42,5.62,06:25:00,17:47:00
1472826908,9/2/2016 12:00:00 AM,04:35:08,2.13,47,30.43,66,145.25,6.75,06:07:00,18:37:00
1482204919,12/19/2016 12:00:00 AM,17:35:19,9.15,54,30.5,92,105.13,5.62,06:52:00,17:48:00
1480027503,11/24/2016 12:00:00 AM,12:45:03,631.81,50,30.46,99,41.74,6.75,06:37:00,17:42:00
1482915940,12/27/2016 12:00:00 AM,23:05:40,1.18,44,30.45,33,151.1,12.37,06:56:00,17:52:00
1479973202,11/23/2016 12:00:00 AM,21:40:02,1.22,45,30.47,98,164.57,7.87,06:36:00,17:42:00
1477707618,10/28/2016 12:00:00 AM,16:20:18,335.11,49,30.38,101,76.71,3.37,06:22:00,17:51:00
1473594618,9/11/2016 12:00:00 AM,01:50:18,2.53,46,30.42,81,190.26,7.87,06:09:00,18:29:00
1472967605,9/3/2016 12:00:00 AM,19:40:05,3.03,56,30.46,101,267.35,2.25,06:08:00,18:36:00
1481532933,12/11/2016 12:00:00 AM,22:55:33,1.28,49,30.39,92,47.95,2.25,06:47:00,17:44:00
1482867650,12/27/2016 12:00:00 AM,09:40:50,604.96,57,30.47,19,140.53,13.5,06:56:00,17:52:00
1474641321,9/23/2016 12:00:00 AM,04:35:21,1.25,50,30.42,88,183.28,1.12,06:12:00,18:18:00
1476511220,10/14/2016 12:00:00 AM,20:00:20,1.22,53,30.5,26,112.14,6.75,06:17:00,18:00:00
1481750403,12/14/2016 12:00:00 AM,11:20:03,826.84,51,30.3,79,329.08,7.87,06:49:00,17:46:00
1478867102,11/11/2016 12:00:00 AM,02:25:02,1.21,47,30.46,62,191.49,7.87,06:29:00,17:44:00
1482336933,12/21/2016 12:00:00 AM,06:15:33,1.24,45,30.44,80,187.64,7.87,06:53:00,17:49:00
1474905021,9/26/2016 12:00:00 AM,05:50:21,1.25,47,30.42,96,171.21,9.0,06:12:00,18:15:00
1481417740,12/10/2016 12:00:00 AM,14:55:40,31.75,51,30.36,101,26.52,5.62,06:47:00,17:44:00
1479165001,11/14/2016 12:00:00 AM,13:10:01,910.45,55,30.44,96,104.51,5.62,06:31:00,17:43:00
1477281018,10/23/2016 12:00:00 AM,17:50:18,5.58,51,30.39,50,97.49,5.62,06:20:00,17:54:00
1481565040,12/12/2016 12:00:00 AM,07:50:40,49.94,48,30.37,96,152.41,0.0,06:48:00,17:45:00
1475971222,10/8/2016 12:00:00 AM,14:00:22,253.91,61,30.38,84,292.42,2.25,06:15:00,18:05:00
1479676822,11/20/2016 12:00:00 AM,11:20:22,836.38,54,30.44,94,30.15,4.5,06:34:00,17:42:00
1477126218,10/21/2016 12:00:00 AM,22:50:18,1.2,47,30.45,101,150.93,3.37,06:19:00,17:55:00
1480931134,12/4/2016 12:00:00 AM,23:45:34,1.22,45,30.35,93,187.09,2.25,06:43:00,17:43:00
1475155819,9/29/2016 12:00:00 AM,03:30:19,1.22,46,30.38,55,186.34,7.87,06:13:00,18:13:00
1477158917,10/22/2016 12:00:00 AM,07:55:17,152.22,48,30.42,102,66.85,5.62,06:20:00,17:54:00
1473947404,9/15/2016 12:00:00 AM,03:50:04,1.25,49,30.41,92,122.89,1.12,06:10:00,18:26:00
1478043318,11/1/2016 12:00:00 AM,13:35:18,795.55,59,30.45,36,100.15,11.25,06:24:00,17:48:00
1479422418,11/17/2016 12:00:00 AM,12:40:18,899.59,61,30.43,27,80.12,13.5,06:32:00,17:43:00
1480673705,12/2/2016 12:00:00 AM,00:15:05,1.2,45,30.41,93,164.49,9.0,06:42:00,17:42:00
1475592322,10/4/2016 12:00:00 AM,04:45:22,1.2,49,30.42,95,173.77,3.37,06:14:00,18:08:00
1478131819,11/2/2016 12:00:00 AM,14:10:19,798.72,63,30.41,24,359.92,5.62,06:24:00,17:48:00
1474187104,9/17/2016 12:00:00 AM,22:25:04,1.28,52,30.49,83,192.46,7.87,06:10:00,18:24:00
1476119422,10/10/2016 12:00:00 AM,07:10:22,22.28,49,30.41,67,193.72,5.62,06:16:00,18:03:00
1475983222,10/8/2016 12:00:00 AM,17:20:22,87.55,57,30.38,97,321.09,3.37,06:15:00,18:05:00
1477496721,10/26/2016 12:00:00 AM,05:45:21,1.21,45,30.4,31,157.03,11.25,06:21:00,17:52:00
1479810005,11/22/2016 12:00:00 AM,00:20:05,1.21,48,30.43,102,119.53,4.5,06:35:00,17:42:00
1481922918,12/16/2016 12:00:00 AM,11:15:18,817.73,55,30.26,54,56.46,2.25,06:50:00,17:46:00
1481776501,12/14/2016 12:00:00 AM,18:35:01,1.28,47,30.27,56,215.01,6.75,06:49:00,17:46:00
1476122420,10/10/2016 12:00:00 AM,08:00:20,418.7,56,30.42,59,201.41,1.12,06:16:00,18:03:00
1473568519,9/10/2016 12:00:00 AM,18:35:19,2.61,52,30.39,96,29.3,5.62,06:09:00,18:30:00
1475816419,10/6/2016 12:00:00 AM,19:00:19,1.21,52,30.44,101,315.31,0.0,06:15:00,18:07:00
1475926823,10/8/2016 12:00:00 AM,01:40:23,1.27,48,30.4,90,190.71,6.75,06:15:00,18:05:00
1478510103,11/6/2016 12:00:00 AM,23:15:03,1.23,50,30.47,28,221.05,4.5,06:26:00,17:46:00
1475781024,10/6/2016 12:00:00 AM,09:10:24,464.95,56,30.49,89,0.11,2.25,06:15:00,18:07:00
1482422149,12/22/2016 12:00:00 AM,05:55:49,1.23,44,30.41,44,156.24,9.0,06:53:00,17:49:00
1479323706,11/16/2016 12:00:00 AM,09:15:06,617.84,61,30.48,20,72.45,4.5,06:32:00,17:43:00
1479793802,11/21/2016 12:00:00 AM,19:50:02,1.24,50,30.44,102,104.87,1.12,06:35:00,17:42:00
1473328519,9/7/2016 12:00:00 AM,23:55:19,2.77,48,30.44,54,117.59,2.25,06:08:00,18:33:00
1481377539,12/10/2016 12:00:00 AM,03:45:39,1.26,49,30.37,95,83.59,4.5,06:47:00,17:44:00
1474860626,9/25/2016 12:00:00 AM,17:30:26,121.91,60,30.44,49,289.89,5.62,06:12:00,18:16:00
1479017102,11/12/2016 12:00:00 AM,20:05:02,1.23,50,30.48,54,150.95,4.5,06:30:00,17:44:00
1476027323,10/9/2016 12:00:00 AM,05:35:23,1.21,47,30.4,82,186.1,10.12,06:16:00,18:04:00
1482178218,12/19/2016 12:00:00 AM,10:10:18,263.67,55,30.54,80,167.99,6.75,06:52:00,17:48:00
1478926804,11/11/2016 12:00:00 AM,19:00:04,1.25,54,30.48,51,163.07,4.5,06:29:00,17:44:00
1476531924,10/15/2016 12:00:00 AM,01:45:24,1.22,49,30.48,27,191.05,5.62,06:17:00,17:59:00
1479864602,11/22/2016 12:00:00 AM,15:30:02,184.87,48,30.39,98,193.99,9.0,06:35:00,17:42:00
1472883003,9/2/2016 12:00:00 AM,20:10:03,2.59,54,30.46,100,66.1,3.37,06:07:00,18:37:00
1473219019,9/6/2016 12:00:00 AM,17:30:19,211.22,56,30.39,89,36.95,3.37,06:08:00,18:34:00
1478362218,11/5/2016 12:00:00 AM,06:10:18,1.35,47,30.48,35,163.77,7.87,06:26:00,17:46:00
1473064804,9/4/2016 12:00:00 AM,22:40:04,2.59,49,30.46,97,163.72,4.5,06:08:00,18:35:00
1476194721,10/11/2016 12:00:00 AM,04:05:21,1.23,51,30.4,101,142.67,5.62,06:16:00,18:03:00
1476218720,10/11/2016 12:00:00 AM,10:45:20,924.71,59,30.45,82,348.15,7.87,06:16:00,18:03:00
1475979920,10/8/2016 12:00:00 AM,16:25:20,76.37,57,30.38,97,28.25,4.5,06:15:00,18:05:00
1475099422,9/28/2016 12:00:00 AM,11:50:22,1021.43,64,30.4,51,54.4,5.62,06:13:00,18:14:00
1481553334,12/12/2016 12:00:00 AM,04:35:34,1.3,48,30.35,96,179.67,6.75,06:48:00,17:45:00
1473239425,9/6/2016 12:00:00 AM,23:10:25,2.18,49,30.42,58,128.95,6.75,06:08:00,18:34:00
1482789940,12/26/2016 12:00:00 AM,12:05:40,909.78,58,30.47,34,25.51,5.62,06:55:00,17:51:00
1482871863,12/27/2016 12:00:00 AM,10:51:03,782.18,59,30.46,18,168.8,7.87,06:56:00,17:52:00
1479879302,11/22/2016 12:00:00 AM,19:35:02,1.24,42,30.44,66,137.95,7.87,06:35:00,17:42:00
1480196118,11/26/2016 12:00:00 AM,11:35:18,733.95,60,30.45,36,43.67,2.25,06:38:00,17:42:00
1479249602,11/15/2016 12:00:00 AM,12:40:02,593.06,54,30.45,99,32.96,14.62,06:31:00,17:43:00
1479248104,11/15/2016 12:00:00 AM,12:15:04,581.54,55,30.46,97,359.94,2.25,06:31:00,17:43:00
1482250218,12/20/2016 12:00:00 AM,06:10:18,1.22,44,30.52,73,177.85,7.87,06:52:00,17:48:00
1479212101,11/15/2016 12:00:00 AM,02:15:01,1.2,45,30.44,79,161.73,3.37,06:31:00,17:43:00
1475838319,10/7/2016 12:00:00 AM,01:05:19,1.2,47,30.42,84,176.76,5.62,06:15:00,18:06:00
1478796001,11/10/2016 12:00:00 AM,06:40:01,11.29,46,30.43,27,200.44,7.87,06:28:00,17:45:00
1478507401,11/6/2016 12:00:00 AM,22:30:01,1.24,53,30.48,23,198.6,9.0,06:26:00,17:46:00
1476336625,10/12/2016 12:00:00 AM,19:30:25,1.24,54,30.47,33,171.83,6.75,06:16:00,18:02:00
1475509521,10/3/2016 12:00:00 AM,05:45:21,1.19,48,30.42,90,61.26,2.25,06:14:00,18:09:00
1482243917,12/20/2016 12:00:00 AM,04:25:17,1.25,46,30.51,73,154.39,6.75,06:52:00,17:48:00
1479489921,11/18/2016 12:00:00 AM,07:25:21,21.05,47,30.44,66,160.63,2.25,06:33:00,17:43:00
1482943555,12/28/2016 12:00:00 AM,06:45:55,1.88,42,30.4,73,156.2,5.62,06:56:00,17:52:00
1476985820,10/20/2016 12:00:00 AM,07:50:20,364.62,49,30.47,73,84.5,3.37,06:19:00,17:56:00
1482974750,12/28/2016 12:00:00 AM,15:25:50,230.32,49,30.35,99,349.78,4.5,06:56:00,17:52:00
1482751852,12/26/2016 12:00:00 AM,01:30:52,1.23,42,30.44,97,105.27,3.37,06:55:00,17:51:00
1474638021,9/23/2016 12:00:00 AM,03:40:21,1.22,51,30.42,89,172.08,2.25,06:12:00,18:18:00
1482021930,12/17/2016 12:00:00 AM,14:45:30,217.99,58,30.25,75,55.52,7.87,06:51:00,17:47:00
1475584823,10/4/2016 12:00:00 AM,02:40:23,1.22,50,30.41,98,122.44,3.37,06:14:00,18:08:00
1476733223,10/17/2016 12:00:00 AM,09:40:23,773.82,64,30.48,24,53.38,11.25,06:18:00,17:58:00
1480962633,12/5/2016 12:00:00 AM,08:30:33,55.41,45,30.36,93,239.15,6.75,06:44:00,17:43:00
1481786401,12/14/2016 12:00:00 AM,21:20:01,1.31,45,30.29,35,224.73,7.87,06:49:00,17:46:00
1478346318,11/5/2016 12:00:00 AM,01:45:18,1.19,47,30.46,33,139.44,7.87,06:26:00,17:46:00
1477283417,10/23/2016 12:00:00 AM,18:30:17,1.24,54,30.4,61,99.41,9.0,06:20:00,17:54:00
1474794020,9/24/2016 12:00:00 AM,23:00:20,1.22,48,30.5,70,161.39,4.5,06:12:00,18:17:00
1479677417,11/20/2016 12:00:00 AM,11:30:17,947.89,55,30.44,92,195.8,9.0,06:34:00,17:42:00
1481713216,12/14/2016 12:00:00 AM,01:00:16,1.25,39,30.3,65,193.73,6.75,06:49:00,17:46:00
1479957304,11/23/2016 12:00:00 AM,17:15:04,38.42,46,30.42,91,160.45,5.62,06:36:00,17:42:00
1476255320,10/11/2016 12:00:00 AM,20:55:20,1.23,52,30.47,72,156.33,6.75,06:16:00,18:03:00
1481733601,12/14/2016 12:00:00 AM,06:40:01,3.03,40,30.29,54,214.1,4.5,06:49:00,17:46:00
1479957902,11/23/2016 12:00:00 AM,17:25:02,26.54,46,30.42,74,137.19,7.87,06:36:00,17:42:00
1474316704,9/19/2016 12:00:00 AM,10:25:04,944.78,67,30.45,28,28.54,6.75,06:11:00,18:22:00
1476701720,10/17/2016 12:00:00 AM,00:55:20,1.21,51,30.48,39,138.89,5.62,06:18:00,17:58:00
1478326519,11/4/2016 12:00:00 AM,20:15:19,1.22,50,30.48,38,127.0,6.75,06:25:00,17:47:00
1480026002,11/24/2016 12:00:00 AM,12:20:02,556.7,50,30.47,98,89.98,6.75,06:37:00,17:42:00
1473788107,9/13/2016 12:00:00 AM,07:35:07,167.62,53,30.44,76,165.92,3.37,06:10:00,18:27:00
1476483022,10/14/2016 12:00:00 AM,12:10:22,1005.5,64,30.47,60,43.03,5.62,06:17:00,18:00:00
1476858321,10/18/2016 12:00:00 AM,20:25:21,1.25,51,30.45,93,124.24,9.0,06:18:00,17:57:00
1477389621,10/25/2016 12:00:00 AM,00:00:21,1.21,46,30.46,70,181.0,6.75,06:21:00,17:52:00
1483256401,12/31/2016 12:00:00 AM,21:40:01,1.2,41,30.34,82,220.11,5.62,06:57:00,17:54:00
1481648409,12/13/2016 12:00:00 AM,07:00:09,11.26,40,30.3,82,270.0,5.62,06:48:00,17:45:00
1476524424,10/14/2016 12:00:00 AM,23:40:24,1.23,53,30.5,22,157.28,4.5,06:17:00,18:00:00
1482830749,12/26/2016 12:00:00 AM,23:25:49,1.17,41,30.46,83,205.21,7.87,06:55:00,17:51:00
1479918001,11/23/2016 12:00:00 AM,06:20:01,1.17,41,30.41,88,174.29,3.37,06:36:00,17:42:00
1481616001,12/12/2016 12:00:00 AM,22:00:01,1.29,45,30.35,101,241.7,2.25,06:48:00,17:45:00
1474880426,9/25/2016 12:00:00 AM,23:00:26,1.25,48,30.46,51,170.72,6.75,06:12:00,18:16:00
1476339619,10/12/2016 12:00:00 AM,20:20:19,1.25,53,30.48,35,178.22,7.87,06:16:00,18:02:00
1482593158,12/24/2016 12:00:00 AM,05:25:58,1.19,44,30.46,54,150.73,4.5,06:54:00,17:50:00
1480462802,11/29/2016 12:00:00 AM,13:40:02,316.77,47,30.4,100,69.53,3.37,06:40:00,17:42:00
1475006120,9/27/2016 12:00:00 AM,09:55:20,832.09,59,30.41,71,23.17,4.5,06:13:00,18:15:00
1477947317,10/31/2016 12:00:00 AM,10:55:17,975.63,53,30.49,98,35.99,4.5,06:23:00,17:49:00
1477446920,10/25/2016 12:00:00 AM,15:55:20,452.4,59,30.42,88,329.27,4.5,06:21:00,17:52:00
1482022221,12/17/2016 12:00:00 AM,14:50:21,137.76,57,30.25,77,349.89,5.62,06:51:00,17:47:00
1481939717,12/16/2016 12:00:00 AM,15:55:17,425.15,56,30.19,44,217.16,32.62,06:50:00,17:46:00
1481597401,12/12/2016 12:00:00 AM,16:50:01,112.23,50,30.31,102,303.04,18.0,06:48:00,17:45:00
1476571823,10/15/2016 12:00:00 AM,12:50:23,990.75,67,30.49,49,38.69,12.37,06:17:00,17:59:00
1475008821,9/27/2016 12:00:00 AM,10:40:21,1009.13,60,30.41,71,0.11,4.5,06:13:00,18:15:00
1480914633,12/4/2016 12:00:00 AM,19:10:33,1.23,45,30.37,93,188.38,0.0,06:43:00,17:43:00
1480899033,12/4/2016 12:00:00 AM,14:50:33,87.99,45,30.32,93,113.7,2.25,06:43:00,17:43:00
1479468917,11/18/2016 12:00:00 AM,01:35:17,1.22,48,30.43,27,158.35,7.87,06:33:00,17:43:00
1475795427,10/6/2016 12:00:00 AM,13:10:27,1149.9,59,30.45,91,335.84,10.12,06:15:00,18:07:00
1473811206,9/13/2016 12:00:00 AM,14:00:06,41.66,60,30.41,87,353.3,10.12,06:10:00,18:27:00
1473617418,9/11/2016 12:00:00 AM,08:10:18,543.08,58,30.48,51,1.84,4.5,06:09:00,18:29:00
1478414402,11/5/2016 12:00:00 AM,20:40:02,1.23,51,30.5,29,168.45,7.87,06:26:00,17:46:00
1479050704,11/13/2016 12:00:00 AM,05:25:04,1.19,44,30.44,60,150.19,6.75,06:30:00,17:44:00
1483237502,12/31/2016 12:00:00 AM,16:25:02,89.46,51,30.29,84,321.85,7.87,06:57:00,17:54:00
1478347220,11/5/2016 12:00:00 AM,02:00:20,1.22,47,30.46,34,162.96,9.0,06:26:00,17:46:00
1481561160,12/12/2016 12:00:00 AM,06:46:00,6.62,48,30.36,93,95.66,3.37,06:48:00,17:45:00
1481602805,12/12/2016 12:00:00 AM,18:20:05,1.35,48,30.32,101,283.04,15.75,06:48:00,17:45:00
1482474352,12/22/2016 12:00:00 AM,20:25:52,1.26,50,30.45,29,159.33,10.12,06:53:00,17:49:00
1482097217,12/18/2016 12:00:00 AM,11:40:17,379.89,50,30.37,98,169.56,12.37,06:51:00,17:47:00
1479870901,11/22/2016 12:00:00 AM,17:15:01,13.05,44,30.41,98,125.41,6.75,06:35:00,17:42:00
1478502302,11/6/2016 12:00:00 AM,21:05:02,1.27,55,30.49,23,210.26,6.75,06:26:00,17:46:00
1477518319,10/26/2016 12:00:00 AM,11:45:19,964.66,61,30.43,56,37.67,5.62,06:21:00,17:52:00
1481326550,12/9/2016 12:00:00 AM,13:35:50,257.61,53,30.36,94,337.35,3.37,06:46:00,17:44:00
1476896118,10/19/2016 12:00:00 AM,06:55:18,37.13,49,30.45,100,153.54,6.75,06:19:00,17:56:00
1475148921,9/29/2016 12:00:00 AM,01:35:21,1.18,48,30.4,73,164.9,6.75,06:13:00,18:13:00
1475654719,10/4/2016 12:00:00 AM,22:05:19,1.22,50,30.48,101,129.15,2.25,06:14:00,18:08:00
1478040318,11/1/2016 12:00:00 AM,12:45:18,1038.7,59,30.47,38,144.7,4.5,06:24:00,17:48:00
1473760807,9/13/2016 12:00:00 AM,00:00:07,1.88,51,30.49,96,195.02,2.25,06:10:00,18:27:00
1473558022,9/10/2016 12:00:00 AM,15:40:22,161.98,55,30.36,96,30.88,6.75,06:09:00,18:30:00
1472791204,9/1/2016 12:00:00 AM,18:40:04,5.78,56,30.44,59,109.7,2.25,06:07:00,18:38:00
1481352350,12/9/2016 12:00:00 AM,20:45:50,1.24,50,30.43,97,23.51,1.12,06:46:00,17:44:00
1479848702,11/22/2016 12:00:00 AM,11:05:02,378.9,49,30.43,101,33.79,6.75,06:35:00,17:42:00
1480199418,11/26/2016 12:00:00 AM,12:30:18,875.5,57,30.44,71,54.64,15.75,06:38:00,17:42:00
1482853252,12/27/2016 12:00:00 AM,05:40:52,1.22,46,30.41,30,174.54,14.62,06:56:00,17:52:00
1480731619,12/2/2016 12:00:00 AM,16:20:19,72.76,45,30.34,93,164.5,9.0,06:42:00,17:42:00
1481683205,12/13/2016 12:00:00 AM,16:40:05,213.46,51,30.29,93,284.89,10.12,06:48:00,17:45:00
1473910504,9/14/2016 12:00:00 AM,17:35:04,25.06,56,30.4,98,0.74,2.25,06:10:00,18:26:00
1480876234,12/4/2016 12:00:00 AM,08:30:34,93.73,45,30.37,93,190.64,6.75,06:43:00,17:43:00
1481778301,12/14/2016 12:00:00 AM,19:05:01,1.29,46,30.27,52,221.52,6.75,06:49:00,17:46:00
1480621505,12/1/2016 12:00:00 AM,09:45:05,51.67,44,30.43,99,107.44,4.5,06:41:00,17:42:00
1482135317,12/18/2016 12:00:00 AM,22:15:17,1.23,47,30.47,93,264.44,3.37,06:51:00,17:47:00
1477003818,10/20/2016 12:00:00 AM,12:50:18,954.43,57,30.45,64,24.46,6.75,06:19:00,17:56:00
1483083306,12/29/2016 12:00:00 AM,21:35:06,1.2,43,30.32,98,174.37,5.62,06:56:00,17:53:00
1477110917,10/21/2016 12:00:00 AM,18:35:17,1.21,46,30.42,93,126.95,3.37,06:19:00,17:55:00
1473853203,9/14/2016 12:00:00 AM,01:40:03,2.26,49,30.41,97,169.45,2.25,06:10:00,18:26:00
1481360439,12/9/2016 12:00:00 AM,23:00:39,1.25,48,30.42,100,131.51,4.5,06:46:00,17:44:00
1479672917,11/20/2016 12:00:00 AM,10:15:17,753.81,57,30.46,82,72.65,7.87,06:34:00,17:42:00
1481993144,12/17/2016 12:00:00 AM,06:45:44,2.66,39,30.27,86,164.56,5.62,06:51:00,17:47:00
1476300924,10/12/2016 12:00:00 AM,09:35:24,764.08,59,30.48,83,45.46,4.5,06:16:00,18:02:00
1482958254,12/28/2016 12:00:00 AM,10:50:54,876.37,50,30.41,100,92.27,6.75,06:56:00,17:52:00
1482135617,12/18/2016 12:00:00 AM,22:20:17,1.25,47,30.47,93,264.35,2.25,06:51:00,17:47:00
1479985803,11/24/2016 12:00:00 AM,01:10:03,1.23,43,30.46,64,120.03,3.37,06:37:00,17:42:00
1475007621,9/27/2016 12:00:00 AM,10:20:21,894.08,59,30.41,70,0.11,6.75,06:13:00,18:15:00
1481872838,12/15/2016 12:00:00 AM,21:20:38,1.22,46,30.27,103,301.78,0.0,06:50:00,17:46:00
1477317620,10/24/2016 12:00:00 AM,04:00:20,1.21,48,30.4,54,182.05,4.5,06:21:00,17:53:00
1480986350,12/5/2016 12:00:00 AM,15:05:50,27.91,45,30.34,93,5.67,7.87,06:44:00,17:43:00
1473184222,9/6/2016 12:00:00 AM,07:50:22,404.99,59,30.41,49,123.16,5.62,06:08:00,18:34:00
1476396622,10/13/2016 12:00:00 AM,12:10:22,1008.82,65,30.46,46,0.12,11.25,06:17:00,18:01:00
1477089917,10/21/2016 12:00:00 AM,12:45:17,955.75,53,30.43,89,45.8,2.25,06:19:00,17:55:00
1478185517,11/3/2016 12:00:00 AM,05:05:17,1.2,46,30.42,37,193.39,9.0,06:25:00,17:47:00
1474890022,9/26/2016 12:00:00 AM,01:40:22,1.23,46,30.43,58,154.77,5.62,06:12:00,18:15:00
1473414023,9/8/2016 12:00:00 AM,23:40:23,1.75,42,30.41,90,155.66,3.37,06:09:00,18:32:00
1475538625,10/3/2016 12:00:00 AM,13:50:25,321.0,54,30.43,101,36.54,4.5,06:14:00,18:09:00
1476701123,10/17/2016 12:00:00 AM,00:45:23,1.22,51,30.48,38,159.47,6.75,06:18:00,17:58:00
1475884821,10/7/2016 12:00:00 AM,14:00:21,212.92,58,30.39,94,34.71,2.25,06:15:00,18:06:00
1482628840,12/24/2016 12:00:00 AM,15:20:40,557.79,57,30.41,64,23.26,10.12,06:54:00,17:50:00
1473771904,9/13/2016 12:00:00 AM,03:05:04,2.03,51,30.43,76,184.97,4.5,06:10:00,18:27:00
1473576620,9/10/2016 12:00:00 AM,20:50:20,2.45,50,30.43,90,157.5,2.25,06:09:00,18:30:00
1476982221,10/20/2016 12:00:00 AM,06:50:21,16.73,44,30.46,85,165.4,5.62,06:19:00,17:56:00
1478250017,11/3/2016 12:00:00 AM,23:00:17,1.23,47,30.47,38,174.14,3.37,06:25:00,17:47:00
1479758405,11/21/2016 12:00:00 AM,10:00:05,708.22,59,30.45,73,102.48,3.37,06:35:00,17:42:00
1473583519,9/10/2016 12:00:00 AM,22:45:19,1.57,49,30.44,93,186.07,2.25,06:09:00,18:30:00
1478473201,11/6/2016 12:00:00 AM,13:00:01,899.09,66,30.46,37,20.74,9.0,06:26:00,17:46:00
1476455119,10/14/2016 12:00:00 AM,04:25:19,1.23,50,30.42,42,145.11,2.25,06:17:00,18:00:00
1479953705,11/23/2016 12:00:00 AM,16:15:05,189.01,50,30.41,67,36.42,5.62,06:36:00,17:42:00
1476938718,10/19/2016 12:00:00 AM,18:45:18,1.28,52,30.45,102,40.25,6.75,06:19:00,17:56:00
1475549427,10/3/2016 12:00:00 AM,16:50:27,71.75,53,30.42,102,58.98,6.75,06:14:00,18:09:00
1483194001,12/31/2016 12:00:00 AM,04:20:01,1.22,41,30.28,88,211.22,1.12,06:57:00,17:54:00
1474071905,9/16/2016 12:00:00 AM,14:25:05,207.68,54,30.45,98,95.12,5.62,06:10:00,18:25:00
1477699217,10/28/2016 12:00:00 AM,14:00:17,499.36,51,30.37,98,359.93,3.37,06:22:00,17:51:00
1480168502,11/26/2016 12:00:00 AM,03:55:02,1.2,41,30.43,58,115.1,7.87,06:38:00,17:42:00
1476594020,10/15/2016 12:00:00 AM,19:00:20,1.2,56,30.5,20,153.79,4.5,06:17:00,17:59:00
1477451420,10/25/2016 12:00:00 AM,17:10:20,67.42,56,30.43,95,0.1,4.5,06:21:00,17:52:00
1481408450,12/10/2016 12:00:00 AM,12:20:50,199.1,54,30.39,95,338.85,3.37,06:47:00,17:44:00
1480281018,11/27/2016 12:00:00 AM,11:10:18,838.04,55,30.48,80,47.72,7.87,06:38:00,17:42:00
1473485419,9/9/2016 12:00:00 AM,19:30:19,1.68,49,30.36,100,32.13,3.37,06:09:00,18:31:00
1473623423,9/11/2016 12:00:00 AM,09:50:23,850.7,60,30.5,69,14.87,2.25,06:09:00,18:29:00
1478267417,11/4/2016 12:00:00 AM,03:50:17,1.18,44,30.42,38,176.34,7.87,06:25:00,17:47:00
1483142702,12/30/2016 12:00:00 AM,14:05:02,301.35,51,30.29,76,8.53,6.75,06:57:00,17:54:00
1477741819,10/29/2016 12:00:00 AM,01:50:19,1.19,43,30.39,97,116.32,6.75,06:23:00,17:50:00
1477403418,10/25/2016 12:00:00 AM,03:50:18,1.2,48,30.42,54,194.06,7.87,06:21:00,17:52:00
1479152102,11/14/2016 12:00:00 AM,09:35:02,421.38,52,30.49,98,83.88,3.37,06:31:00,17:43:00
1476408320,10/13/2016 12:00:00 AM,15:25:20,623.48,65,30.42,39,62.15,3.37,06:17:00,18:01:00
1478602208,11/8/2016 12:00:00 AM,00:50:08,1.23,45,30.43,41,173.92,7.87,06:27:00,17:45:00
1482239418,12/20/2016 12:00:00 AM,03:10:18,1.25,47,30.5,78,169.17,7.87,06:52:00,17:48:00
1476818720,10/18/2016 12:00:00 AM,09:25:20,713.98,57,30.46,96,88.7,6.75,06:18:00,17:57:00
1478471102,11/6/2016 12:00:00 AM,12:25:02,936.9,66,30.47,26,356.41,10.12,06:26:00,17:46:00
1476416721,10/13/2016 12:00:00 AM,17:45:21,22.93,61,30.44,23,113.07,5.62,06:17:00,18:01:00
1480874433,12/4/2016 12:00:00 AM,08:00:33,99.68,45,30.37,93,186.53,3.37,06:43:00,17:43:00
1479689102,11/20/2016 12:00:00 AM,14:45:02,403.1,53,30.39,101,76.32,6.75,06:34:00,17:42:00
1479054602,11/13/2016 12:00:00 AM,06:30:02,6.4,44,30.45,61,166.88,9.0,06:30:00,17:44:00
1482466549,12/22/2016 12:00:00 AM,18:15:49,1.22,52,30.43,28,172.14,14.62,06:53:00,17:49:00
1482222917,12/19/2016 12:00:00 AM,22:35:17,1.23,48,30.55,82,172.94,5.62,06:52:00,17:48:00
1477060818,10/21/2016 12:00:00 AM,04:40:18,1.21,45,30.4,100,143.88,6.75,06:19:00,17:55:00
1474832424,9/25/2016 12:00:00 AM,09:40:24,806.76,63,30.5,27,4.62,6.75,06:12:00,18:16:00
